Zeitstempel,preis (ct/kWh)
2025-07-14T21:45:00,14.157
2025-07-14T22:00:00,12.614
2025-07-14T22:15:00,12.614
2025-07-14T22:30:00,12.614
2025-07-14T22:45:00,12.614
2025-07-14T23:00:00,11.515
2025-07-14T23:15:00,11.515
2025-07-14T23:30:00,11.515
2025-07-14T23:45:00,11.515
2025-07-15T00:00:00,10.61
2025-07-15T00:15:00,10.61
2025-07-15T00:30:00,10.61
2025-07-15T00:45:00,10.61
2025-07-15T01:00:00,10.306000000000001
2025-07-15T01:15:00,10.306000000000001
2025-07-15T01:30:00,10.306000000000001
2025-07-15T01:45:00,10.306000000000001
2025-07-15T02:00:00,9.386
2025-07-15T02:15:00,9.386
2025-07-15T02:30:00,9.386
2025-07-15T02:45:00,9.386
2025-07-15T03:00:00,8.828
2025-07-15T03:15:00,8.828
2025-07-15T03:30:00,8.828
2025-07-15T03:45:00,8.828
2025-07-15T04:00:00,8.712
2025-07-15T04:15:00,8.712
2025-07-15T04:30:00,8.712
2025-07-15T04:45:00,8.712
2025-07-15T05:00:00,9.3
2025-07-15T05:15:00,9.3
2025-07-15T05:30:00,9.3
2025-07-15T05:45:00,9.3
2025-07-15T06:00:00,11.033
2025-07-15T06:15:00,11.033
2025-07-15T06:30:00,11.033
2025-07-15T06:45:00,11.033
2025-07-15T07:00:00,11.341
2025-07-15T07:15:00,11.341
2025-07-15T07:30:00,11.341
2025-07-15T07:45:00,11.341
2025-07-15T08:00:00,10.686
2025-07-15T08:15:00,10.686
2025-07-15T08:30:00,10.686
2025-07-15T08:45:00,10.686
2025-07-15T09:00:00,9.081999999999999
2025-07-15T09:15:00,9.081999999999999
2025-07-15T09:30:00,9.081999999999999
2025-07-15T09:45:00,9.081999999999999
2025-07-15T10:00:00,7.767
2025-07-15T10:15:00,7.767
2025-07-15T10:30:00,7.767
2025-07-15T10:45:00,7.767
2025-07-15T11:00:00,6.5
2025-07-15T11:15:00,6.5
2025-07-15T11:30:00,6.5
2025-07-15T11:45:00,6.5
2025-07-15T12:00:00,5.919
2025-07-15T12:15:00,5.919
2025-07-15T12:30:00,5.919
2025-07-15T12:45:00,5.919
2025-07-15T13:00:00,4.726
2025-07-15T13:15:00,4.726
2025-07-15T13:30:00,4.726
2025-07-15T13:45:00,4.726
2025-07-15T14:00:00,4.0200000000000005
2025-07-15T14:15:00,4.0200000000000005
2025-07-15T14:30:00,4.0200000000000005
2025-07-15T14:45:00,4.0200000000000005
2025-07-15T15:00:00,4.257
2025-07-15T15:15:00,4.257
2025-07-15T15:30:00,4.257
2025-07-15T15:45:00,4.257
2025-07-15T16:00:00,6.5
2025-07-15T16:15:00,6.5
2025-07-15T16:30:00,6.5
2025-07-15T16:45:00,6.5
2025-07-15T17:00:00,8.487
2025-07-15T17:15:00,8.487
2025-07-15T17:30:00,8.487
2025-07-15T17:45:00,8.487
2025-07-15T18:00:00,10.154
2025-07-15T18:15:00,10.154
2025-07-15T18:30:00,10.154
2025-07-15T18:45:00,10.154
2025-07-15T19:00:00,10.815000000000001
2025-07-15T19:15:00,10.815000000000001
2025-07-15T19:30:00,10.815000000000001
2025-07-15T19:45:00,10.815000000000001
2025-07-15T20:00:00,11.978
2025-07-15T20:15:00,11.978
2025-07-15T20:30:00,11.978
2025-07-15T20:45:00,11.978
2025-07-15T21:00:00,14.199000000000002
2025-07-15T21:15:00,14.199000000000002
2025-07-15T21:30:00,14.199000000000002
2025-07-15T21:45:00,14.199000000000002
2025-07-15T22:00:00,12.128
2025-07-15T22:15:00,12.128
2025-07-15T22:30:00,12.128
2025-07-15T22:45:00,12.128
2025-07-15T23:00:00,11.245000000000001
2025-07-15T23:15:00,11.245000000000001
2025-07-15T23:30:00,11.245000000000001
2025-07-15T23:45:00,11.245000000000001
2025-07-16T00:00:00,9.763
2025-07-16T00:15:00,9.763
2025-07-16T00:30:00,9.763
2025-07-16T00:45:00,9.763
2025-07-16T01:00:00,9.399
2025-07-16T01:15:00,9.399
2025-07-16T01:30:00,9.399
2025-07-16T01:45:00,9.399
2025-07-16T02:00:00,8.667
2025-07-16T02:15:00,8.667
2025-07-16T02:30:00,8.667
2025-07-16T02:45:00,8.667
2025-07-16T03:00:00,8.343
2025-07-16T03:15:00,8.343
2025-07-16T03:30:00,8.343
2025-07-16T03:45:00,8.343
2025-07-16T04:00:00,8.426
2025-07-16T04:15:00,8.426
2025-07-16T04:30:00,8.426
2025-07-16T04:45:00,8.426
2025-07-16T05:00:00,9.041
2025-07-16T05:15:00,9.041
2025-07-16T05:30:00,9.041
2025-07-16T05:45:00,9.041
2025-07-16T06:00:00,10.574
2025-07-16T06:15:00,10.574
2025-07-16T06:30:00,10.574
2025-07-16T06:45:00,10.574
2025-07-16T07:00:00,11.263
2025-07-16T07:15:00,11.263
2025-07-16T07:30:00,11.263
2025-07-16T07:45:00,11.263
2025-07-16T08:00:00,11.192
2025-07-16T08:15:00,11.192
2025-07-16T08:30:00,11.192
2025-07-16T08:45:00,11.192
2025-07-16T09:00:00,10.421
2025-07-16T09:15:00,10.421
2025-07-16T09:30:00,10.421
2025-07-16T09:45:00,10.421
2025-07-16T10:00:00,8.98
2025-07-16T10:15:00,8.98
2025-07-16T10:30:00,8.98
2025-07-16T10:45:00,8.98
2025-07-16T11:00:00,8.565000000000001
2025-07-16T11:15:00,8.565000000000001
2025-07-16T11:30:00,8.565000000000001
2025-07-16T11:45:00,8.565000000000001
2025-07-16T12:00:00,8.196
2025-07-16T12:15:00,8.196
2025-07-16T12:30:00,8.196
2025-07-16T12:45:00,8.196
2025-07-16T13:00:00,7.862
2025-07-16T13:15:00,7.862
2025-07-16T13:30:00,7.862
2025-07-16T13:45:00,7.862
2025-07-16T14:00:00,6.806
2025-07-16T14:15:00,6.806
2025-07-16T14:30:00,6.806
2025-07-16T14:45:00,6.806
2025-07-16T15:00:00,6.92
2025-07-16T15:15:00,6.92
2025-07-16T15:30:00,6.92
2025-07-16T15:45:00,6.92
2025-07-16T16:00:00,8.086
2025-07-16T16:15:00,8.086
2025-07-16T16:30:00,8.086
2025-07-16T16:45:00,8.086
2025-07-16T17:00:00,8.909
2025-07-16T17:15:00,8.909
2025-07-16T17:30:00,8.909
2025-07-16T17:45:00,8.909
2025-07-16T18:00:00,9.549
2025-07-16T18:15:00,9.549
2025-07-16T18:30:00,9.549
2025-07-16T18:45:00,9.549
2025-07-16T19:00:00,10.837
2025-07-16T19:15:00,10.837
2025-07-16T19:30:00,10.837
2025-07-16T19:45:00,10.837
2025-07-16T20:00:00,11.972
2025-07-16T20:15:00,11.972
2025-07-16T20:30:00,11.972
2025-07-16T20:45:00,11.972
2025-07-16T21:00:00,12.904
2025-07-16T21:15:00,12.904
2025-07-16T21:30:00,12.904
2025-07-16T21:45:00,12.904
2025-07-16T22:00:00,12.071
2025-07-16T22:15:00,12.071
2025-07-16T22:30:00,12.071
2025-07-16T22:45:00,12.071
2025-07-16T23:00:00,11.055
2025-07-16T23:15:00,11.055
2025-07-16T23:30:00,11.055
2025-07-16T23:45:00,11.055
2025-07-17T00:00:00,10.376000000000001
2025-07-17T00:15:00,10.376000000000001
2025-07-17T00:30:00,10.376000000000001
2025-07-17T00:45:00,10.376000000000001
2025-07-17T01:00:00,9.833
2025-07-17T01:15:00,9.833
2025-07-17T01:30:00,9.833
2025-07-17T01:45:00,9.833
2025-07-17T02:00:00,8.995999999999999
2025-07-17T02:15:00,8.995999999999999
2025-07-17T02:30:00,8.995999999999999
2025-07-17T02:45:00,8.995999999999999
2025-07-17T03:00:00,8.481
2025-07-17T03:15:00,8.481
2025-07-17T03:30:00,8.481
2025-07-17T03:45:00,8.481
2025-07-17T04:00:00,8.576
2025-07-17T04:15:00,8.576
2025-07-17T04:30:00,8.576
2025-07-17T04:45:00,8.576
2025-07-17T05:00:00,8.9
2025-07-17T05:15:00,8.9
2025-07-17T05:30:00,8.9
2025-07-17T05:45:00,8.9
2025-07-17T06:00:00,10.405
2025-07-17T06:15:00,10.405
2025-07-17T06:30:00,10.405
2025-07-17T06:45:00,10.405
2025-07-17T07:00:00,11.033
2025-07-17T07:15:00,11.033
2025-07-17T07:30:00,11.033
2025-07-17T07:45:00,11.033
2025-07-17T08:00:00,10.592
2025-07-17T08:15:00,10.592
2025-07-17T08:30:00,10.592
2025-07-17T08:45:00,10.592
2025-07-17T09:00:00,9.309999999999999
2025-07-17T09:15:00,9.309999999999999
2025-07-17T09:30:00,9.309999999999999
2025-07-17T09:45:00,9.309999999999999
2025-07-17T10:00:00,8.5
2025-07-17T10:15:00,8.5
2025-07-17T10:30:00,8.5
2025-07-17T10:45:00,8.5
2025-07-17T11:00:00,7.706999999999999
2025-07-17T11:15:00,7.706999999999999
2025-07-17T11:30:00,7.706999999999999
2025-07-17T11:45:00,7.706999999999999
2025-07-17T12:00:00,7.017
2025-07-17T12:15:00,7.017
2025-07-17T12:30:00,7.017
2025-07-17T12:45:00,7.017
2025-07-17T13:00:00,5.526
2025-07-17T13:15:00,5.526
2025-07-17T13:30:00,5.526
2025-07-17T13:45:00,5.526
2025-07-17T14:00:00,4.978
2025-07-17T14:15:00,4.978
2025-07-17T14:30:00,4.978
2025-07-17T14:45:00,4.978
2025-07-17T15:00:00,6.618
2025-07-17T15:15:00,6.618
2025-07-17T15:30:00,6.618
2025-07-17T15:45:00,6.618
2025-07-17T16:00:00,7.479000000000001
2025-07-17T16:15:00,7.479000000000001
2025-07-17T16:30:00,7.479000000000001
2025-07-17T16:45:00,7.479000000000001
2025-07-17T17:00:00,8.270999999999999
2025-07-17T17:15:00,8.270999999999999
2025-07-17T17:30:00,8.270999999999999
2025-07-17T17:45:00,8.270999999999999
2025-07-17T18:00:00,9.498000000000001
2025-07-17T18:15:00,9.498000000000001
2025-07-17T18:30:00,9.498000000000001
2025-07-17T18:45:00,9.498000000000001
2025-07-17T19:00:00,10.973
2025-07-17T19:15:00,10.973
2025-07-17T19:30:00,10.973
2025-07-17T19:45:00,10.973
2025-07-17T20:00:00,12.075
2025-07-17T20:15:00,12.075
2025-07-17T20:30:00,12.075
2025-07-17T20:45:00,12.075
2025-07-17T21:00:00,13.2
2025-07-17T21:15:00,13.2
2025-07-17T21:30:00,13.2
2025-07-17T21:45:00,13.2
2025-07-17T22:00:00,12.507
2025-07-17T22:15:00,12.507
2025-07-17T22:30:00,12.507
2025-07-17T22:45:00,12.507
2025-07-17T23:00:00,11.418000000000001
2025-07-17T23:15:00,11.418000000000001
2025-07-17T23:30:00,11.418000000000001
2025-07-17T23:45:00,11.418000000000001
2025-07-18T00:00:00,10.68
2025-07-18T00:15:00,10.68
2025-07-18T00:30:00,10.68
2025-07-18T00:45:00,10.68
2025-07-18T01:00:00,9.915000000000001
2025-07-18T01:15:00,9.915000000000001
2025-07-18T01:30:00,9.915000000000001
2025-07-18T01:45:00,9.915000000000001
2025-07-18T02:00:00,9.536
2025-07-18T02:15:00,9.536
2025-07-18T02:30:00,9.536
2025-07-18T02:45:00,9.536
2025-07-18T03:00:00,9.637
2025-07-18T03:15:00,9.637
2025-07-18T03:30:00,9.637
2025-07-18T03:45:00,9.637
2025-07-18T04:00:00,9.866
2025-07-18T04:15:00,9.866
2025-07-18T04:30:00,9.866
2025-07-18T04:45:00,9.866
2025-07-18T05:00:00,10.823
2025-07-18T05:15:00,10.823
2025-07-18T05:30:00,10.823
2025-07-18T05:45:00,10.823
2025-07-18T06:00:00,11.592
2025-07-18T06:15:00,11.592
2025-07-18T06:30:00,11.592
2025-07-18T06:45:00,11.592
2025-07-18T07:00:00,11.617
2025-07-18T07:15:00,11.617
2025-07-18T07:30:00,11.617
2025-07-18T07:45:00,11.617
2025-07-18T08:00:00,10.939
2025-07-18T08:15:00,10.939
2025-07-18T08:30:00,10.939
2025-07-18T08:45:00,10.939
2025-07-18T09:00:00,9.812999999999999
2025-07-18T09:15:00,9.812999999999999
2025-07-18T09:30:00,9.812999999999999
2025-07-18T09:45:00,9.812999999999999
2025-07-18T10:00:00,8.498000000000001
2025-07-18T10:15:00,8.498000000000001
2025-07-18T10:30:00,8.498000000000001
2025-07-18T10:45:00,8.498000000000001
2025-07-18T11:00:00,8.202
2025-07-18T11:15:00,8.202
2025-07-18T11:30:00,8.202
2025-07-18T11:45:00,8.202
2025-07-18T12:00:00,8.0
2025-07-18T12:15:00,8.0
2025-07-18T12:30:00,8.0
2025-07-18T12:45:00,8.0
2025-07-18T13:00:00,7.302
2025-07-18T13:15:00,7.302
2025-07-18T13:30:00,7.302
2025-07-18T13:45:00,7.302
2025-07-18T14:00:00,7.12
2025-07-18T14:15:00,7.12
2025-07-18T14:30:00,7.12
2025-07-18T14:45:00,7.12
2025-07-18T15:00:00,7.268000000000001
2025-07-18T15:15:00,7.268000000000001
2025-07-18T15:30:00,7.268000000000001
2025-07-18T15:45:00,7.268000000000001
2025-07-18T16:00:00,7.999
2025-07-18T16:15:00,7.999
2025-07-18T16:30:00,7.999
2025-07-18T16:45:00,7.999
2025-07-18T17:00:00,8.407
2025-07-18T17:15:00,8.407
2025-07-18T17:30:00,8.407
2025-07-18T17:45:00,8.407
2025-07-18T18:00:00,9.992
2025-07-18T18:15:00,9.992
2025-07-18T18:30:00,9.992
2025-07-18T18:45:00,9.992
2025-07-18T19:00:00,12.0
2025-07-18T19:15:00,12.0
2025-07-18T19:30:00,12.0
2025-07-18T19:45:00,12.0
2025-07-18T20:00:00,14.655000000000001
2025-07-18T20:15:00,14.655000000000001
2025-07-18T20:30:00,14.655000000000001
2025-07-18T20:45:00,14.655000000000001
2025-07-18T21:00:00,14.443999999999999
2025-07-18T21:15:00,14.443999999999999
2025-07-18T21:30:00,14.443999999999999
2025-07-18T21:45:00,14.443999999999999
2025-07-18T22:00:00,12.588
2025-07-18T22:15:00,12.588
2025-07-18T22:30:00,12.588
2025-07-18T22:45:00,12.588
2025-07-18T23:00:00,11.348
2025-07-18T23:15:00,11.348
2025-07-18T23:30:00,11.348
2025-07-18T23:45:00,11.348
2025-07-19T00:00:00,10.76
2025-07-19T00:15:00,10.76
2025-07-19T00:30:00,10.76
2025-07-19T00:45:00,10.76
2025-07-19T01:00:00,10.535
2025-07-19T01:15:00,10.535
2025-07-19T01:30:00,10.535
2025-07-19T01:45:00,10.535
2025-07-19T02:00:00,10.318999999999999
2025-07-19T02:15:00,10.318999999999999
2025-07-19T02:30:00,10.318999999999999
2025-07-19T02:45:00,10.318999999999999
2025-07-19T03:00:00,10.163
2025-07-19T03:15:00,10.163
2025-07-19T03:30:00,10.163
2025-07-19T03:45:00,10.163
2025-07-19T04:00:00,9.838
2025-07-19T04:15:00,9.838
2025-07-19T04:30:00,9.838
2025-07-19T04:45:00,9.838
2025-07-19T05:00:00,9.369
2025-07-19T05:15:00,9.369
2025-07-19T05:30:00,9.369
2025-07-19T05:45:00,9.369
2025-07-19T06:00:00,9.839
2025-07-19T06:15:00,9.839
2025-07-19T06:30:00,9.839
2025-07-19T06:45:00,9.839
2025-07-19T07:00:00,8.689
2025-07-19T07:15:00,8.689
2025-07-19T07:30:00,8.689
2025-07-19T07:45:00,8.689
2025-07-19T08:00:00,7.889
2025-07-19T08:15:00,7.889
2025-07-19T08:30:00,7.889
2025-07-19T08:45:00,7.889
2025-07-19T09:00:00,5.298
2025-07-19T09:15:00,5.298
2025-07-19T09:30:00,5.298
2025-07-19T09:45:00,5.298
2025-07-19T10:00:00,1.0
2025-07-19T10:15:00,1.0
2025-07-19T10:30:00,1.0
2025-07-19T10:45:00,1.0
2025-07-19T11:00:00,0.065
2025-07-19T11:15:00,0.065
2025-07-19T11:30:00,0.065
2025-07-19T11:45:00,0.065
2025-07-19T12:00:00,0.0
2025-07-19T12:15:00,0.0
2025-07-19T12:30:00,0.0
2025-07-19T12:45:00,0.0
2025-07-19T13:00:00,-0.001
2025-07-19T13:15:00,-0.001
2025-07-19T13:30:00,-0.001
2025-07-19T13:45:00,-0.001
2025-07-19T14:00:00,0.0
2025-07-19T14:15:00,0.0
2025-07-19T14:30:00,0.0
2025-07-19T14:45:00,0.0
2025-07-19T15:00:00,0.20800000000000002
2025-07-19T15:15:00,0.20800000000000002
2025-07-19T15:30:00,0.20800000000000002
2025-07-19T15:45:00,0.20800000000000002
2025-07-19T16:00:00,2.933
2025-07-19T16:15:00,2.933
2025-07-19T16:30:00,2.933
2025-07-19T16:45:00,2.933
2025-07-19T17:00:00,7.685
2025-07-19T17:15:00,7.685
2025-07-19T17:30:00,7.685
2025-07-19T17:45:00,7.685
2025-07-19T18:00:00,9.84
2025-07-19T18:15:00,9.84
2025-07-19T18:30:00,9.84
2025-07-19T18:45:00,9.84
2025-07-19T19:00:00,11.447
2025-07-19T19:15:00,11.447
2025-07-19T19:30:00,11.447
2025-07-19T19:45:00,11.447
2025-07-19T20:00:00,11.287
2025-07-19T20:15:00,11.287
2025-07-19T20:30:00,11.287
2025-07-19T20:45:00,11.287
2025-07-19T21:00:00,10.808
2025-07-19T21:15:00,10.808
2025-07-19T21:30:00,10.808
2025-07-19T21:45:00,10.808
2025-07-19T22:00:00,10.562999999999999
2025-07-19T22:15:00,10.562999999999999
2025-07-19T22:30:00,10.562999999999999
2025-07-19T22:45:00,10.562999999999999
2025-07-19T23:00:00,9.806999999999999
2025-07-19T23:15:00,9.806999999999999
2025-07-19T23:30:00,9.806999999999999
2025-07-19T23:45:00,9.806999999999999
2025-07-20T00:00:00,9.129000000000001
2025-07-20T00:15:00,9.129000000000001
2025-07-20T00:30:00,9.129000000000001
2025-07-20T00:45:00,9.129000000000001
2025-07-20T01:00:00,8.894
2025-07-20T01:15:00,8.894
2025-07-20T01:30:00,8.894
2025-07-20T01:45:00,8.894
2025-07-20T02:00:00,8.927
2025-07-20T02:15:00,8.927
2025-07-20T02:30:00,8.927
2025-07-20T02:45:00,8.927
2025-07-20T03:00:00,10.041
2025-07-20T03:15:00,10.041
2025-07-20T03:30:00,10.041
2025-07-20T03:45:00,10.041
2025-07-20T04:00:00,10.17
2025-07-20T04:15:00,10.17
2025-07-20T04:30:00,10.17
2025-07-20T04:45:00,10.17
2025-07-20T05:00:00,9.827
2025-07-20T05:15:00,9.827
2025-07-20T05:30:00,9.827
2025-07-20T05:45:00,9.827
2025-07-20T06:00:00,9.72
2025-07-20T06:15:00,9.72
2025-07-20T06:30:00,9.72
2025-07-20T06:45:00,9.72
2025-07-20T07:00:00,8.059000000000001
2025-07-20T07:15:00,8.059000000000001
2025-07-20T07:30:00,8.059000000000001
2025-07-20T07:45:00,8.059000000000001
2025-07-20T08:00:00,7.786
2025-07-20T08:15:00,7.786
2025-07-20T08:30:00,7.786
2025-07-20T08:45:00,7.786
2025-07-20T09:00:00,4.458
2025-07-20T09:15:00,4.458
2025-07-20T09:30:00,4.458
2025-07-20T09:45:00,4.458
2025-07-20T10:00:00,0.9039999999999999
2025-07-20T10:15:00,0.9039999999999999
2025-07-20T10:30:00,0.9039999999999999
2025-07-20T10:45:00,0.9039999999999999
2025-07-20T11:00:00,0.207
2025-07-20T11:15:00,0.207
2025-07-20T11:30:00,0.207
2025-07-20T11:45:00,0.207
2025-07-20T12:00:00,0.0
2025-07-20T12:15:00,0.0
2025-07-20T12:30:00,0.0
2025-07-20T12:45:00,0.0
2025-07-20T13:00:00,-0.001
2025-07-20T13:15:00,-0.001
2025-07-20T13:30:00,-0.001
2025-07-20T13:45:00,-0.001
2025-07-20T14:00:00,0.0
2025-07-20T14:15:00,0.0
2025-07-20T14:30:00,0.0
2025-07-20T14:45:00,0.0
2025-07-20T15:00:00,0.909
2025-07-20T15:15:00,0.909
2025-07-20T15:30:00,0.909
2025-07-20T15:45:00,0.909
2025-07-20T16:00:00,6.933
2025-07-20T16:15:00,6.933
2025-07-20T16:30:00,6.933
2025-07-20T16:45:00,6.933
2025-07-20T17:00:00,9.274
2025-07-20T17:15:00,9.274
2025-07-20T17:30:00,9.274
2025-07-20T17:45:00,9.274
2025-07-20T18:00:00,10.026
2025-07-20T18:15:00,10.026
2025-07-20T18:30:00,10.026
2025-07-20T18:45:00,10.026
2025-07-20T19:00:00,11.2
2025-07-20T19:15:00,11.2
2025-07-20T19:30:00,11.2
2025-07-20T19:45:00,11.2
2025-07-20T20:00:00,11.6
2025-07-20T20:15:00,11.6
2025-07-20T20:30:00,11.6
2025-07-20T20:45:00,11.6
2025-07-20T21:00:00,11.501000000000001
2025-07-20T21:15:00,11.501000000000001
2025-07-20T21:30:00,11.501000000000001
2025-07-20T21:45:00,11.501000000000001
2025-07-20T22:00:00,11.485
2025-07-20T22:15:00,11.485
2025-07-20T22:30:00,11.485
2025-07-20T22:45:00,11.485
2025-07-20T23:00:00,10.504999999999999
2025-07-20T23:15:00,10.504999999999999
2025-07-20T23:30:00,10.504999999999999
2025-07-20T23:45:00,10.504999999999999
2025-07-21T00:00:00,8.708
2025-07-21T00:15:00,8.708
2025-07-21T00:30:00,8.708
2025-07-21T00:45:00,8.708
2025-07-21T01:00:00,7.973000000000001
2025-07-21T01:15:00,7.973000000000001
2025-07-21T01:30:00,7.973000000000001
2025-07-21T01:45:00,7.973000000000001
2025-07-21T02:00:00,8.348
2025-07-21T02:15:00,8.348
2025-07-21T02:30:00,8.348
2025-07-21T02:45:00,8.348
2025-07-21T03:00:00,8.33
2025-07-21T03:15:00,8.33
2025-07-21T03:30:00,8.33
2025-07-21T03:45:00,8.33
2025-07-21T04:00:00,8.349
2025-07-21T04:15:00,8.349
2025-07-21T04:30:00,8.349
2025-07-21T04:45:00,8.349
2025-07-21T05:00:00,9.622
2025-07-21T05:15:00,9.622
2025-07-21T05:30:00,9.622
2025-07-21T05:45:00,9.622
2025-07-21T06:00:00,11.395999999999999
2025-07-21T06:15:00,11.395999999999999
2025-07-21T06:30:00,11.395999999999999
2025-07-21T06:45:00,11.395999999999999
2025-07-21T07:00:00,12.656
2025-07-21T07:15:00,12.656
2025-07-21T07:30:00,12.656
2025-07-21T07:45:00,12.656
2025-07-21T08:00:00,12.391
2025-07-21T08:15:00,12.391
2025-07-21T08:30:00,12.391
2025-07-21T08:45:00,12.391
2025-07-21T09:00:00,10.964
2025-07-21T09:15:00,10.964
2025-07-21T09:30:00,10.964
2025-07-21T09:45:00,10.964
2025-07-21T10:00:00,10.599
2025-07-21T10:15:00,10.599
2025-07-21T10:30:00,10.599
2025-07-21T10:45:00,10.599
2025-07-21T11:00:00,9.888
2025-07-21T11:15:00,9.888
2025-07-21T11:30:00,9.888
2025-07-21T11:45:00,9.888
2025-07-21T12:00:00,8.49
2025-07-21T12:15:00,8.49
2025-07-21T12:30:00,8.49
2025-07-21T12:45:00,8.49
2025-07-21T13:00:00,8.173
2025-07-21T13:15:00,8.173
2025-07-21T13:30:00,8.173
2025-07-21T13:45:00,8.173
2025-07-21T14:00:00,8.579
2025-07-21T14:15:00,8.579
2025-07-21T14:30:00,8.579
2025-07-21T14:45:00,8.579
2025-07-21T15:00:00,8.796
2025-07-21T15:15:00,8.796
2025-07-21T15:30:00,8.796
2025-07-21T15:45:00,8.796
2025-07-21T16:00:00,9.095
2025-07-21T16:15:00,9.095
2025-07-21T16:30:00,9.095
2025-07-21T16:45:00,9.095
2025-07-21T17:00:00,10.43
2025-07-21T17:15:00,10.43
2025-07-21T17:30:00,10.43
2025-07-21T17:45:00,10.43
2025-07-21T18:00:00,10.581999999999999
2025-07-21T18:15:00,10.581999999999999
2025-07-21T18:30:00,10.581999999999999
2025-07-21T18:45:00,10.581999999999999
2025-07-21T19:00:00,11.969
2025-07-21T19:15:00,11.969
2025-07-21T19:30:00,11.969
2025-07-21T19:45:00,11.969
2025-07-21T20:00:00,12.325
2025-07-21T20:15:00,12.325
2025-07-21T20:30:00,12.325
2025-07-21T20:45:00,12.325
2025-07-21T21:00:00,12.009
2025-07-21T21:15:00,12.009
2025-07-21T21:30:00,12.009
2025-07-21T21:45:00,12.009
2025-07-21T22:00:00,10.876000000000001
2025-07-21T22:15:00,10.876000000000001
2025-07-21T22:30:00,10.876000000000001
2025-07-21T22:45:00,10.876000000000001
2025-07-21T23:00:00,10.004000000000001
2025-07-21T23:15:00,10.004000000000001
2025-07-21T23:30:00,10.004000000000001
2025-07-21T23:45:00,10.004000000000001
2025-07-22T00:00:00,9.279
2025-07-22T00:15:00,9.279
2025-07-22T00:30:00,9.279
2025-07-22T00:45:00,9.279
2025-07-22T01:00:00,8.72
2025-07-22T01:15:00,8.72
2025-07-22T01:30:00,8.72
2025-07-22T01:45:00,8.72
2025-07-22T02:00:00,8.548
2025-07-22T02:15:00,8.548
2025-07-22T02:30:00,8.548
2025-07-22T02:45:00,8.548
2025-07-22T03:00:00,8.2
2025-07-22T03:15:00,8.2
2025-07-22T03:30:00,8.2
2025-07-22T03:45:00,8.2
2025-07-22T04:00:00,8.1
2025-07-22T04:15:00,8.1
2025-07-22T04:30:00,8.1
2025-07-22T04:45:00,8.1
2025-07-22T05:00:00,8.928
2025-07-22T05:15:00,8.928
2025-07-22T05:30:00,8.928
2025-07-22T05:45:00,8.928
2025-07-22T06:00:00,10.879999999999999
2025-07-22T06:15:00,10.879999999999999
2025-07-22T06:30:00,10.879999999999999
2025-07-22T06:45:00,10.879999999999999
2025-07-22T07:00:00,10.928
2025-07-22T07:15:00,10.928
2025-07-22T07:30:00,10.928
2025-07-22T07:45:00,10.928
2025-07-22T08:00:00,10.248999999999999
2025-07-22T08:15:00,10.248999999999999
2025-07-22T08:30:00,10.248999999999999
2025-07-22T08:45:00,10.248999999999999
2025-07-22T09:00:00,9.129000000000001
2025-07-22T09:15:00,9.129000000000001
2025-07-22T09:30:00,9.129000000000001
2025-07-22T09:45:00,9.129000000000001
2025-07-22T10:00:00,8.173
2025-07-22T10:15:00,8.173
2025-07-22T10:30:00,8.173
2025-07-22T10:45:00,8.173
2025-07-22T11:00:00,6.840999999999999
2025-07-22T11:15:00,6.840999999999999
2025-07-22T11:30:00,6.840999999999999
2025-07-22T11:45:00,6.840999999999999
2025-07-22T12:00:00,3.963
2025-07-22T12:15:00,3.963
2025-07-22T12:30:00,3.963
2025-07-22T12:45:00,3.963
2025-07-22T13:00:00,1.0
2025-07-22T13:15:00,1.0
2025-07-22T13:30:00,1.0
2025-07-22T13:45:00,1.0
2025-07-22T14:00:00,0.017
2025-07-22T14:15:00,0.017
2025-07-22T14:30:00,0.017
2025-07-22T14:45:00,0.017
2025-07-22T15:00:00,0.41600000000000004
2025-07-22T15:15:00,0.41600000000000004
2025-07-22T15:30:00,0.41600000000000004
2025-07-22T15:45:00,0.41600000000000004
2025-07-22T16:00:00,3.69
2025-07-22T16:15:00,3.69
2025-07-22T16:30:00,3.69
2025-07-22T16:45:00,3.69
2025-07-22T17:00:00,7.579000000000001
2025-07-22T17:15:00,7.579000000000001
2025-07-22T17:30:00,7.579000000000001
2025-07-22T17:45:00,7.579000000000001
2025-07-22T18:00:00,8.898
2025-07-22T18:15:00,8.898
2025-07-22T18:30:00,8.898
2025-07-22T18:45:00,8.898
2025-07-22T19:00:00,10.857
2025-07-22T19:15:00,10.857
2025-07-22T19:30:00,10.857
2025-07-22T19:45:00,10.857
2025-07-22T20:00:00,11.256
2025-07-22T20:15:00,11.256
2025-07-22T20:30:00,11.256
2025-07-22T20:45:00,11.256
2025-07-22T21:00:00,11.322
2025-07-22T21:15:00,11.322
2025-07-22T21:30:00,11.322
2025-07-22T21:45:00,11.322
2025-07-22T22:00:00,10.848
2025-07-22T22:15:00,10.848
2025-07-22T22:30:00,10.848
2025-07-22T22:45:00,10.848
2025-07-22T23:00:00,10.293000000000001
2025-07-22T23:15:00,10.293000000000001
2025-07-22T23:30:00,10.293000000000001
2025-07-22T23:45:00,10.293000000000001
2025-07-23T00:00:00,8.765
2025-07-23T00:15:00,8.765
2025-07-23T00:30:00,8.765
2025-07-23T00:45:00,8.765
