Datum und Uhrzeit;Energie | PowerMeter;Energie | Symo GEN24 10.0 Plus;Energie | Wattpilot_33051782;Direkt verbraucht;Energie aus Batterie bezogen;Energie in Batterie gespeichert;Energie ins Netz eingespeist;Energie vom Netz bezogen;PV Produktion;Verbrauch;Energie vom Netz an Wattpilot;Energie von Batterie an Wattpilot;Energie von PV an Wattpilot;Batteriespannung;Batteriestrom;Batterietemperatur minimum;State of Charge;Eingestellte Stromstärke | PowerMeter;Eingestellte Stromstärke | Symo GEN24 10.0 Plus;Eingestellte Stromstärke | Wattpilot_33051782;Energie Wattpilot | PowerMeter;Energie Wattpilot | Symo GEN24 10.0 Plus;Energie Wattpilot | Wattpilot_33051782;Energie Ohmpilot;Temperatur Ohmpilot;Energie ins Netz eingespeist | PowerMeter;Energie ins Netz eingespeist | Symo GEN24 10.0 Plus;Energie ins Netz eingespeist | Wattpilot_33051782;Energie vom Netz bezogen | PowerMeter;Energie vom Netz bezogen | Symo GEN24 10.0 Plus;Energie vom Netz bezogen | Wattpilot_33051782;Unnamed: 32
2024-07-01 00:00:00;;24,78038;;0,0;27,86;0,0;0,0;0,0;0,0;27,86;0,0;0,0;0,0;424,3;-   0,70   ;18,0;72,6;;;16,0;;;0,0;0,0;57,2;0,0;;;0,0;;;
2024-07-01 00:05:00;;27,41556;;0,0;28,57;0,0;0,0;1,99;0,0;30,56;0,0;0,0;0,0;423,9;-   0,70   ;18,0;72,3;;;16,0;;;0,0;0,0;57,2;2,0;;;2,0;;;
2024-07-01 00:10:00;;26,62066;;0,0;27,83;0,0;0,0;1,99;0,0;29,81;0,0;0,0;0,0;423,9;-   1,10   ;18,0;72,0;;;16,0;;;0,0;0,0;57,1;2,0;;;2,0;;;
2024-07-01 00:15:00;;30,46356;;0,0;32,66;0,0;0,0;1,0;0,0;33,66;0,0;0,0;0,0;423,9;-   0,80   ;18,0;71,6;;;16,0;;;0,0;0,0;57,1;1,0;;;1,0;;;
2024-07-01 00:20:00;;32,05347;;0,0;33,35;0,0;0,0;1,99;0,0;35,34;0,0;0,0;0,0;423,5;-   0,90   ;18,0;71,2;;;16,0;;;0,0;0,0;57,1;2,0;;;2,0;;;
2024-07-01 00:25:00;;32,48463;;0,0;34,7;0,0;0,0;1,99;0,0;36,69;0,0;0,0;0,0;423,5;-   0,50   ;18,0;70,9;;;16,0;;;0,0;0,0;57,1;1,0;;;2,0;;;
2024-07-01 00:30:00;;34,80727;;0,0;37,07;0,0;0,0;2,0;0,0;39,07;0,0;0,0;0,0;423,5;-   0,90   ;18,0;70,5;;;16,0;;;0,0;0,0;57,1;1,0;;;2,0;;;
2024-07-01 00:35:00;;31,8842;;0,0;33,1;0,0;0,0;1,99;0,0;35,09;0,0;0,0;0,0;423,5;-   0,80   ;18,0;70,1;;;16,0;;;0,0;0,0;57,1;2,0;;;2,0;;;
2024-07-01 00:40:00;;26,91229;;0,0;30,06;0,0;0,0;0,0;0,0;30,06;0,0;0,0;0,0;423,5;-   0,60   ;18,0;69,8;;;16,0;;;0,0;0,0;57,1;0,0;;;0,0;;;
2024-07-01 00:45:00;;13,13504;;0,0;14,39;0,0;0,0;6,98;0,0;21,37;0,0;0,0;0,0;424,3;-   0,50   ;18,0;69,7;;;16,0;;;0,0;0,0;57,1;1,0;;;7,0;;;
2024-07-01 00:50:00;;19,30594;;0,0;20,22;0,0;0,0;1,98;0,0;22,21;0,0;0,0;0,0;423,9;-   0,50   ;18,0;69,4;;;16,0;;;0,0;0,0;57,1;2,0;;;2,0;;;
2024-07-01 00:55:00;;22,64155;;0,0;25,77;0,0;0,0;1,0;0,0;26,77;0,0;0,0;0,0;423,5;-   0,70   ;18,0;69,2;;;16,0;;;0,0;0,0;57,1;0,0;;;1,0;;;
2024-07-01 01:00:00;;24,58508;;0,0;25,67;0,0;0,0;1,99;0,0;27,66;0,0;0,0;0,0;423,5;-   0,70   ;18,0;68,9;;;16,0;;;0,0;0,0;57,0;2,0;;;2,0;;;
2024-07-01 01:05:00;;26,64682;;0,0;27,67;0,0;0,0;1,99;0,0;29,66;0,0;0,0;0,0;423,1;-   0,60   ;18,0;68,6;;;16,0;;;0,0;0,0;57,0;2,0;;;2,0;;;
2024-07-01 01:10:00;;23,13584;;0,0;26,2;0,0;0,0;1,0;0,0;27,2;0,0;0,0;0,0;423,1;-   0,80   ;18,0;68,3;;;16,0;;;0,0;0,0;57,0;0,0;;;1,0;;;
2024-07-01 01:15:00;;31,30031;;0,0;32,43;0,0;0,0;1,99;0,0;34,41;0,0;0,0;0,0;422,7;-   0,70   ;18,0;68,0;;;16,0;;;0,0;0,0;57,0;2,0;;;2,0;;;
2024-07-01 01:20:00;;58,30736;;0,0;56,68;0,03;0,0;4,99;0,03;61,67;0,0;0,0;0,0;422,3;   0,00   ;18,0;67,3;;;16,0;;;0,0;0,0;57,0;5,0;;;5,0;;;
2024-07-01 01:25:00;;23,76872;;0,0;26,78;0,0;0,0;0,0;0,0;26,78;0,0;0,0;0,0;422,7;-   0,70   ;18,0;67,1;;;16,0;;;0,0;0,0;57,0;0,0;;;0,0;;;
2024-07-01 01:30:00;;28,62298;;0,0;28,67;0,0;0,0;2,99;0,0;31,66;0,0;0,0;0,0;422,3;-   0,90   ;18,0;66,7;;;16,0;;;0,0;0,0;56,9;3,0;;;3,0;;;
2024-07-01 01:35:00;;28,19179;;0,0;31,33;0,0;0,0;0,0;0,0;31,33;0,0;0,0;0,0;422,3;-   0,80   ;18,0;66,4;;;16,0;;;0,0;0,0;57,0;0,0;;;0,0;;;
2024-07-01 01:40:00;;35,81924;;0,0;35,9;0,0;0,0;2,98;0,0;38,89;0,0;0,0;0,0;421,9;-   1,00   ;18,0;65,8;;;16,0;;;0,0;0,0;57,0;3,0;;;3,0;;;
2024-07-01 01:45:00;;32,63488;;0,0;34,73;0,0;0,0;0,98;0,0;35,72;0,0;0,0;0,0;422,3;-   0,70   ;18,0;65,3;;;16,0;;;0,0;0,0;57,0;1,0;;;1,0;;;
2024-07-01 01:50:00;;25,32436;;0,0;27,37;0,0;0,0;2,0;0,0;29,37;0,0;0,0;0,0;421,9;-   1,20   ;18,0;65,0;;;16,0;;;0,0;0,0;56,9;1,0;;;2,0;;;
2024-07-01 01:55:00;;25,04844;;0,0;25,99;0,0;0,0;0,98;0,0;26,96;0,0;0,0;0,0;422,3;-   0,60   ;18,0;64,8;;;16,0;;;0,0;0,0;57,0;2,0;;;1,0;;;
2024-07-01 02:00:00;;23,04672;;0,0;24,02;0,0;0,0;1,98;0,0;26,0;0,0;0,0;0,0;422,3;-   0,60   ;18,0;64,5;;;16,0;;;0,0;0,0;57,0;2,0;;;2,0;;;
2024-07-01 02:05:00;;18,4305;;0,0;21,45;0,0;0,0;0,0;0,0;21,45;0,0;0,0;0,0;422,3;-   0,60   ;18,0;64,3;;;16,0;;;0,0;0,0;56,9;0,0;;;0,0;;;
2024-07-01 02:10:00;;28,52432;;0,0;29,58;0,0;0,0;2,99;0,0;32,57;0,0;0,0;0,0;421,5;-   0,80   ;18,0;64,0;;;16,0;;;0,0;0,0;56,9;2,0;;;3,0;;;
2024-07-01 02:15:00;;28,99778;;0,0;30,01;0,0;0,0;1,98;0,0;32,0;0,0;0,0;0,0;421,1;-   0,80   ;18,0;63,6;;;16,0;;;0,0;0,0;56,9;2,0;;;2,0;;;
2024-07-01 02:20:00;;25,32743;;0,0;28,29;0,0;0,0;0,0;0,0;28,29;0,0;0,0;0,0;421,5;-   0,60   ;18,0;63,3;;;16,0;;;0,0;0,0;56,9;0,0;;;0,0;;;
2024-07-01 02:25:00;;21,45673;;0,0;22,45;0,0;0,0;1,98;0,0;24,43;0,0;0,0;0,0;421,5;-   0,50   ;18,0;63,1;;;16,0;;;0,0;0,0;56,9;2,0;;;2,0;;;
2024-07-01 02:30:00;;19,08553;;0,0;21,91;0,0;0,0;1,0;0,0;22,91;0,0;0,0;0,0;421,1;-   0,60   ;18,0;62,9;;;16,0;;;0,0;0,0;57,0;0,0;;;1,0;;;
2024-07-01 02:35:00;;20,29847;;0,0;21,27;0,0;0,0;1,99;0,0;23,26;0,0;0,0;0,0;421,1;-   0,50   ;18,0;62,6;;;16,0;;;0,0;0,0;56,9;2,0;;;2,0;;;
2024-07-01 02:40:00;;22,46778;;0,0;23,43;0,0;0,0;1,98;0,0;25,41;0,0;0,0;0,0;421,1;-   0,70   ;18,0;62,4;;;16,0;;;0,0;0,0;56,9;2,0;;;2,0;;;
2024-07-01 02:45:00;;28,34108;;0,0;30,34;0,0;0,0;2,0;0,0;32,34;0,0;0,0;0,0;420,3;-   1,00   ;18,0;62,0;;;16,0;;;0,0;0,0;56,8;1,0;;;2,0;;;
2024-07-01 02:50:00;;40,0071;;0,0;41,1;0,0;0,0;2,0;0,0;43,1;0,0;0,0;0,0;419,9;-   1,10   ;18,0;61,4;;;16,0;;;0,0;0,0;56,8;2,0;;;2,0;;;
2024-07-01 02:55:00;;37,52458;;0,0;38,58;0,0;0,0;1,99;0,0;40,56;0,0;0,0;0,0;419,5;-   1,00   ;18,0;60,7;;;16,0;;;0,0;0,0;56,9;2,0;;;2,0;;;
2024-07-01 03:00:00;;33,48732;;0,0;36,49;0,0;0,0;0,0;0,0;36,49;0,0;0,0;0,0;419,5;-   0,90   ;18,0;60,2;;;16,0;;;0,0;0,0;56,9;0,0;;;0,0;;;
2024-07-01 03:05:00;;26,44201;;0,0;28,44;0,0;0,0;1,99;0,0;30,43;0,0;0,0;0,0;419,9;-   0,70   ;18,0;59,9;;;16,0;;;0,0;0,0;56,9;1,0;;;2,0;;;
2024-07-01 03:10:00;;26,94546;;0,0;27,98;0,0;0,0;1,99;0,0;29,97;0,0;0,0;0,0;419,5;-   0,70   ;18,0;59,6;;;16,0;;;0,0;0,0;56,9;2,0;;;2,0;;;
2024-07-01 03:15:00;;26,2731;;0,0;29,32;0,0;0,0;0,0;0,0;29,32;0,0;0,0;0,0;419,9;-   0,70   ;18,0;59,3;;;16,0;;;0,0;0,0;56,8;0,0;;;0,0;;;
2024-07-01 03:20:00;;21,35331;;0,0;23,21;0,0;0,0;1,98;0,0;25,19;0,0;0,0;0,0;419,9;-   0,50   ;18,0;59,0;;;16,0;;;0,0;0,0;56,8;1,0;;;2,0;;;
2024-07-01 03:25:00;;24,01601;;0,0;26,07;0,0;0,0;1,0;0,0;27,07;0,0;0,0;0,0;419,5;-   1,10   ;18,0;58,7;;;16,0;;;0,0;0,0;56,9;1,0;;;1,0;;;
2024-07-01 03:30:00;;29,10673;;0,0;31,16;0,0;0,0;1,99;0,0;33,15;0,0;0,0;0,0;419,5;-   0,80   ;18,0;58,4;;;16,0;;;0,0;0,0;56,8;1,0;;;2,0;;;
2024-07-01 03:35:00;;61,94036;;0,0;60,42;0,01;0,02;5,0;0,03;65,42;0,0;0,0;0,0;418,7;-   0,80   ;18,0;57,7;;;16,0;;;0,0;0,0;56,8;5,0;;;5,0;;;
2024-07-01 03:40:00;;23,29853;;0,0;26,3;0,0;0,0;0,0;0,0;26,3;0,0;0,0;0,0;419,5;-   0,80   ;18,0;57,4;;;16,0;;;0,0;0,0;56,8;0,0;;;0,0;;;
2024-07-01 03:45:00;;19,05591;;0,0;19,94;0,0;0,0;1,98;0,0;21,92;0,0;0,0;0,0;419,9;-   0,60   ;18,0;57,0;;;16,0;;;0,0;0,0;56,9;2,0;;;2,0;;;
2024-07-01 03:50:00;;20,38626;;0,0;22,35;0,0;0,0;1,97;0,0;24,32;0,0;0,0;0,0;419,5;-   0,60   ;18,0;56,7;;;16,0;;;0,0;0,0;56,9;1,0;;;2,0;;;
2024-07-01 03:55:00;;22,09337;;0,0;25,13;0,0;0,0;0,0;0,0;25,13;0,0;0,0;0,0;419,5;-   0,60   ;18,0;56,3;;;16,0;;;0,0;0,0;56,9;0,0;;;0,0;;;
2024-07-01 04:00:00;;28,18799;;0,0;28,24;0,0;0,0;2,96;0,0;31,19;0,0;0,0;0,0;419,1;-   0,80   ;18,0;55,9;;;16,0;;;0,0;0,0;56,9;3,0;;;3,0;;;
2024-07-01 04:05:00;;36,39688;;0,0;37,61;0,0;0,0;1,99;0,0;39,59;0,0;0,0;0,0;418,7;-   1,00   ;18,0;55,5;;;16,0;;;0,0;0,0;57,0;2,0;;;2,0;;;
2024-07-01 04:10:00;;32,84374;;0,0;34,72;0,0;0,0;1,0;0,0;35,72;0,0;0,0;0,0;419,1;-   0,90   ;17,0;55,2;;;16,0;;;0,0;0,0;57,0;1,0;;;1,0;;;
2024-07-01 04:15:00;;27,47008;;0,0;29,5;0,0;0,0;1,98;0,0;31,48;0,0;0,0;0,0;419,5;-   0,50   ;17,0;54,8;;;16,0;;;0,0;0,0;57,1;1,0;;;2,0;;;
2024-07-01 04:20:00;;28,07346;;0,0;30,31;0,0;0,0;1,0;0,0;31,31;0,0;0,0;0,0;419,1;-   0,80   ;17,0;54,5;;;16,0;;;0,0;0,0;57,1;1,0;;;1,0;;;
2024-07-01 04:25:00;;25,38746;;0,0;27,2;0,0;0,0;0,98;0,0;28,18;0,0;0,0;0,0;419,1;-   0,70   ;17,0;54,1;;;16,0;;;0,0;0,0;57,1;1,0;;;1,0;;;
2024-07-01 04:30:00;;26,90765;;0,0;27,89;0,0;0,0;2,99;0,0;30,88;0,0;0,0;0,0;419,1;-   0,70   ;17,0;53,7;;;16,0;;;0,0;0,0;57,1;2,0;;;3,0;;;
2024-07-01 04:35:00;;23,73582;;0,0;26,73;0,0;0,0;0,0;0,0;26,73;0,0;0,0;0,0;419,1;-   0,60   ;17,0;53,4;;;16,0;;;0,0;0,0;57,1;0,0;;;0,0;;;
2024-07-01 04:40:00;;24,79813;;0,0;24,78;0,0;0,0;2,99;0,0;27,77;0,0;0,0;0,0;419,1;-   0,80   ;17,0;53,0;;;16,0;;;0,0;0,0;57,1;3,0;;;3,0;;;
2024-07-01 04:45:00;;30,87043;;0,0;31,87;0,0;0,0;1,99;0,0;33,85;0,0;0,0;0,0;418,7;-   0,80   ;17,0;52,7;;;16,0;;;0,0;0,0;57,2;2,0;;;2,0;;;
2024-07-01 04:50:00;;29,69409;;0,0;32,71;0,0;0,0;0,0;0,0;32,71;0,0;0,0;0,0;419,1;-   0,90   ;17,0;52,3;;;16,0;;;0,0;0,0;57,1;0,0;;;0,0;;;
2024-07-01 04:55:00;;25,89066;;0,0;27,93;0,0;0,0;1,99;0,0;29,92;0,0;0,0;0,0;419,5;-   0,60   ;17,0;51,9;;;16,0;;;0,0;0,0;57,0;1,0;;;2,0;;;
2024-07-01 05:00:00;;21,835;;0,0;23,69;0,0;0,0;0,98;0,0;24,67;0,0;0,0;0,0;419,1;-   0,90   ;17,0;51,6;;;16,0;;;0,0;0,0;57,0;1,0;;;1,0;;;
2024-07-01 05:05:00;;19,62616;;0,0;21,59;0,0;0,0;1,0;0,0;22,59;0,0;0,0;0,0;419,1;-   0,70   ;17,0;51,2;;;16,0;;;0,0;0,0;57,0;1,0;;;1,0;;;
2024-07-01 05:10:00;;27,80488;;0,0;28,8;0,0;0,0;2,99;0,0;31,78;0,0;0,0;0,0;418,7;-   0,90   ;17,0;50,9;;;16,0;;;0,0;0,0;57,0;2,0;;;3,0;;;
2024-07-01 05:15:00;;32,09434;;0,0;33,03;0,0;0,0;1,99;0,0;35,02;0,0;0,0;0,0;418,7;-   1,10   ;17,0;50,5;;;16,0;;;0,0;0,0;57,1;2,0;;;2,0;;;
2024-07-01 05:20:00;;28,40968;;0,0;31,36;0,0;0,0;0,0;0,0;31,37;0,0;0,0;0,0;418,7;-   0,90   ;17,0;50,1;;;16,0;;;0,0;0,0;57,1;0,0;;;0,0;;;
2024-07-01 05:25:00;;27,93182;;0,0;28,92;0,02;0,12;2,0;0,13;30,92;0,0;0,0;0,0;418,7;-   0,70   ;17,0;49,8;;;16,0;;;0,0;0,0;57,0;2,0;;;2,0;;;
2024-07-01 05:30:00;;23,48997;;0,0;24,57;0,03;0,25;1,0;0,27;25,57;0,0;0,0;0,0;418,3;-   0,90   ;17,0;49,4;;;16,0;;;0,0;0,0;57,1;2,0;;;1,0;;;
2024-07-01 05:35:00;;19,18031;;1,14;21,61;0,0;0,0;1,0;1,14;23,75;0,0;0,0;0,0;419,5;-   0,50   ;17,0;49,1;;;16,0;;;0,0;0,0;57,1;0,0;;;1,0;;;
2024-07-01 05:40:00;;21,48535;;0,0;23,08;0,04;1,82;2,0;1,86;25,08;0,0;0,0;0,0;419,1;-   0,50   ;17,0;48,8;;;16,0;;;0,0;0,0;57,2;2,0;;;2,0;;;
2024-07-01 05:45:00;;18,7871;;2,92;19,46;0,0;0,0;0,0;2,92;22,38;0,0;0,0;0,0;419,5;-   0,50   ;17,0;48,5;;;16,0;;;0,0;0,0;57,2;0,0;;;0,0;;;
2024-07-01 05:50:00;;53,40493;;0,0;52,17;0,16;4,11;5,0;4,27;57,17;0,0;0,0;0,0;419,1;-   0,50   ;17,0;47,9;;;16,0;;;0,0;0,0;57,1;5,0;;;5,0;;;
2024-07-01 05:55:00;;32,47897;;2,86;30,26;0,09;3,0;3,0;5,95;36,11;0,0;0,0;0,0;419,1;-   0,60   ;17,0;47,5;;;16,0;;;0,0;0,0;57,2;3,0;;;3,0;;;
2024-07-01 06:00:00;;29,96763;;8,87;24,89;0,0;0,0;1,0;8,88;34,77;0,0;0,0;0,0;419,1;-   0,60   ;17,0;47,1;;;16,0;;;0,0;0,0;57,2;0,0;;;1,0;;;
2024-07-01 06:05:00;;29,78506;;9,8;21,64;0,14;2,0;2,0;11,94;33,44;0,0;0,0;0,0;419,1;-   0,50   ;17,0;46,8;;;16,0;;;0,0;0,0;57,2;2,0;;;2,0;;;
2024-07-01 06:10:00;;28,2138;;12,31;18,42;0,16;1,0;1,0;13,47;31,73;0,0;0,0;0,0;419,5;-   0,40   ;17,0;46,6;;;16,0;;;0,0;0,0;57,1;1,0;;;1,0;;;
2024-07-01 06:15:00;;20,26187;;11,08;11,82;0,0;1,0;1,0;12,08;23,9;0,0;0,0;0,0;419,9;   0,00   ;17,0;46,5;;;16,0;;;0,0;0,0;57,2;1,0;;;1,0;;;
2024-07-01 06:20:00;;25,21387;;11,05;15,69;0,26;2,0;3,0;13,31;29,74;0,0;0,0;0,0;419,5;-   0,50   ;17,0;46,3;;;16,0;;;0,0;0,0;57,2;2,0;;;3,0;;;
2024-07-01 06:25:00;;30,71117;;16,19;16,2;0,32;2,0;1,0;18,51;33,38;0,0;0,0;0,0;419,5;-   0,50   ;17,0;46,2;;;16,0;;;0,0;0,0;57,2;2,0;;;1,0;;;
2024-07-01 06:30:00;;25,47406;;25,01;4,21;0,02;0,0;1,0;25,04;30,22;0,0;0,0;0,0;420,3;   0,00   ;17,0;46,1;;;16,0;;;0,0;0,0;57,2;0,0;;;1,0;;;
2024-07-01 06:35:00;;29,46993;;22,02;8,36;0,84;3,0;3,0;25,87;33,38;0,0;0,0;0,0;420,3;   0,00   ;17,0;46,1;;;16,0;;;0,0;0,0;57,3;3,0;;;3,0;;;
2024-07-01 06:40:00;;31,31013;;22,8;10,38;0,37;2,0;2,0;25,18;35,18;0,0;0,0;0,0;419,9;-   0,30   ;17,0;46,0;;;16,0;;;0,0;0,0;57,4;2,0;;;2,0;;;
2024-07-01 06:45:00;;35,46889;;21,38;17,0;0,01;1,0;1,0;22,39;39,39;0,0;0,0;0,0;419,9;-   0,30   ;17,0;45,8;;;16,0;;;0,0;0,0;57,4;1,0;;;1,0;;;
2024-07-01 06:50:00;;28,87298;;20,65;10,04;0,41;2,0;2,0;23,06;32,69;0,0;0,0;0,0;420,3;   0,00   ;17,0;45,7;;;16,0;;;0,0;0,0;57,5;2,0;;;2,0;;;
2024-07-01 06:55:00;;20,74052;;20,59;2,79;1,44;1,0;2,0;23,03;25,38;0,0;0,0;0,0;420,7;   0,00   ;17,0;45,7;;;16,0;;;0,0;0,0;57,6;1,0;;;2,0;;;
2024-07-01 07:00:00;;17,36067;;19,34;0,62;5,72;1,0;1,0;26,06;20,96;0,0;0,0;0,0;421,1;   0,00   ;17,0;45,7;;;16,0;;;0,0;0,0;57,6;1,0;;;1,0;;;
2024-07-01 07:05:00;;18,73329;;18,33;1,75;10,2;2,0;2,0;30,53;22,09;0,0;0,0;0,0;421,5;   0,40   ;17,0;45,7;;;16,0;;;0,0;0,0;57,5;2,0;;;2,0;;;
2024-07-01 07:10:00;;17,18729;;17,24;1,44;17,21;2,0;1,0;36,45;19,67;0,0;0,0;0,0;421,9;   0,60   ;17,0;45,9;;;16,0;;;0,0;0,0;57,4;2,0;;;1,0;;;
2024-07-01 07:15:00;;25,57119;;27,97;0,26;17,04;1,0;2,0;46,01;30,24;0,0;0,0;0,0;421,9;   0,10   ;17,0;46,1;;;16,0;;;0,0;0,0;57,3;1,0;;;2,0;;;
2024-07-01 07:20:00;;30,73395;;32,11;1,43;9,38;1,0;2,0;42,49;35,55;0,0;0,0;0,0;421,9;   0,00   ;17,0;46,1;;;16,0;;;0,0;0,0;57,2;1,0;;;2,0;;;
2024-07-01 07:25:00;;29,50678;;29,82;1,55;10,8;2,0;2,0;42,62;33,38;0,0;0,0;0,0;421,9;   0,00   ;17,0;46,1;;;16,0;;;0,0;0,0;57,3;2,0;;;2,0;;;
2024-07-01 07:30:00;;34,35113;;33,78;3,26;4,51;1,0;2,0;39,3;39,04;0,0;0,0;0,0;421,1;   0,00   ;17,0;46,1;;;16,0;;;0,0;0,0;57,2;1,0;;;2,0;;;
2024-07-01 07:35:00;;44,01565;;35,51;10,48;0,61;2,0;2,0;38,12;47,99;0,0;0,0;0,0;420,7;-   0,50   ;17,0;46,1;;;16,0;;;0,0;0,0;57,3;2,0;;;2,0;;;
2024-07-01 07:40:00;;47,89534;;36,79;12,03;0,71;3,0;2,0;40,51;50,82;0,0;0,0;0,0;420,7;   0,00   ;17,0;45,9;;;16,0;;;0,0;0,0;57,2;3,0;;;2,0;;;
2024-07-01 07:45:00;;30,11096;;33,37;0,4;9,7;0,0;1,0;43,07;34,78;0,0;0,0;0,0;421,9;   0,50   ;17,0;46,0;;;16,0;;;0,0;0,0;57,3;0,0;;;1,0;;;
2024-07-01 07:50:00;;25,22906;;25,29;1,53;18,05;2,0;1,0;45,34;27,82;0,0;0,0;0,0;422,3;   0,40   ;17,0;46,2;;;16,0;;;0,0;0,0;57,2;2,0;;;1,0;;;
2024-07-01 07:55:00;;42,13792;;39,42;4,49;4,52;2,0;3,0;45,94;46,91;0,0;0,0;0,0;421,5;   0,00   ;17,0;46,2;;;16,0;;;0,0;0,0;57,2;2,0;;;3,0;;;
2024-07-01 08:00:00;;69,33504;;37,97;31,95;12,11;3,0;4,0;53,08;73,92;0,0;0,0;0,0;421,5;   0,50   ;17,0;46,0;;;16,0;;;0,0;0,0;57,2;3,0;;;4,0;;;
2024-07-01 08:05:00;;32,50787;;30,78;1,97;20,75;3,0;2,0;54,53;34,75;0,0;0,0;0,0;422,7;   0,70   ;17,0;46,3;;;16,0;;;0,0;0,0;57,1;3,0;;;2,0;;;
2024-07-01 08:10:00;;23,20091;;24,88;0,89;20,9;1,0;2,0;46,78;27,78;0,0;0,0;0,0;422,7;   0,60   ;17,0;46,5;;;16,0;;;0,0;0,0;57,0;1,0;;;2,0;;;
2024-07-01 08:15:00;;23,86223;;27,06;0,02;28,1;0,0;0,0;55,16;27,07;0,0;0,0;0,0;423,5;   0,90   ;17,0;46,9;;;16,0;;;0,0;0,0;57,0;0,0;;;0,0;;;
2024-07-01 08:20:00;;30,32758;;28,96;1,59;33,03;3,0;3,0;64,98;33,54;0,0;0,0;0,0;424,3;   1,10   ;17,0;47,2;;;16,0;;;0,0;0,0;56,9;3,0;;;3,0;;;
2024-07-01 08:25:00;;29,20344;;30,95;0,62;39,31;1,0;2,0;71,26;33,57;0,0;0,0;0,0;424,7;   1,10   ;17,0;47,5;;;16,0;;;0,0;0,0;57,0;1,0;;;2,0;;;
2024-07-01 08:30:00;;29,70961;;31,8;0,01;44,89;1,0;0,0;77,69;31,81;0,0;0,0;0,0;425,1;   1,20   ;17,0;48,0;;;16,0;;;0,0;0,0;56,8;1,0;;;0,0;;;
2024-07-01 08:35:00;;31,28288;;31,65;0,87;40,34;2,0;3,0;73,99;35,52;0,0;0,0;0,0;425,1;   1,10   ;17,0;48,3;;;16,0;;;0,0;0,0;56,8;2,0;;;3,0;;;
2024-07-01 08:40:00;;32,31374;;31,67;1,04;39,15;3,0;2,0;73,82;34,71;0,0;0,0;0,0;425,1;   1,10   ;17,0;48,7;;;16,0;;;0,0;0,0;56,8;3,0;;;2,0;;;
2024-07-01 08:45:00;;38,2661;;40,93;0,29;53,58;0,0;1,0;94,51;42,22;0,0;0,0;0,0;425,1;   0,00   ;17,0;49,2;;;16,0;;;0,0;0,0;56,8;0,0;;;1,0;;;
2024-07-01 08:50:00;;32,94859;;33,99;0,01;67,39;2,0;1,0;103,39;35,0;0,0;0,0;0,0;426,7;   1,90   ;17,0;49,9;;;16,0;;;0,0;0,0;56,8;2,0;;;1,0;;;
2024-07-01 08:55:00;;29,39914;;31,28;0,08;68,36;1,0;2,0;100,64;33,36;0,0;0,0;0,0;426,7;   1,80   ;17,0;50,6;;;16,0;;;0,0;0,0;56,8;1,0;;;2,0;;;
2024-07-01 09:00:00;;24,18029;;24,89;0,04;79,54;2,0;2,0;106,43;26,93;0,0;0,0;0,0;427,5;   2,30   ;17,0;51,4;;;16,0;;;0,0;0,0;56,8;2,0;;;2,0;;;
2024-07-01 09:05:00;;22,13026;;25,09;0,0;81,9;0,0;1,0;106,99;26,09;0,0;0,0;0,0;427,5;   2,20   ;17,0;52,1;;;16,0;;;0,0;0,0;56,9;0,0;;;1,0;;;
2024-07-01 09:10:00;;39,52728;;37,17;0,37;60,75;5,0;5,0;102,92;42,54;0,0;0,0;0,0;426,7;   1,50   ;17,0;52,7;;;16,0;;;0,0;0,0;56,8;5,0;;;5,0;;;
2024-07-01 09:15:00;;120,65769;;67,52;49,99;25,85;8,0;9,0;101,37;126,51;0,0;0,0;0,0;419,9;-   3,30   ;17,0;52,5;;;16,0;;;0,0;0,0;56,7;8,0;;;9,0;;;
2024-07-01 09:20:00;;208,1692;;107,4;102,54;0,42;4,0;6,0;111,82;215,94;0,0;0,0;0,0;417,9;-   3,30   ;17,0;51,5;;;16,0;;;0,0;0,0;56,7;4,0;;;6,0;;;
2024-07-01 09:25:00;;203,21105;;109,99;94,95;0,0;4,0;4,0;113,99;208,94;0,0;0,0;0,0;417,5;-   2,80   ;17,0;50,5;;;16,0;;;0,0;0,0;56,7;4,0;;;4,0;;;
2024-07-01 09:30:00;;204,63379;;115,13;88,85;0,0;6,0;6,0;121,13;209,98;0,0;0,0;0,0;417,1;-   2,70   ;17,0;49,6;;;16,0;;;0,0;0,0;56,7;6,0;;;6,0;;;
2024-07-01 09:35:00;;126,04699;;78,88;44,88;39,56;6,0;6,0;124,44;129,76;0,0;0,0;0,0;422,7;   2,20   ;17,0;49,4;;;16,0;;;0,0;0,0;56,7;6,0;;;6,0;;;
2024-07-01 09:40:00;;41,20759;;38,8;1,03;81,21;4,0;4,0;124,01;43,84;0,0;0,0;0,0;425,5;   2,70   ;17,0;50,3;;;16,0;;;0,0;0,0;56,7;4,0;;;4,0;;;
2024-07-01 09:45:00;;32,18115;;27,94;0,03;99,3;7,0;7,0;134,23;34,96;0,0;0,0;0,0;427,1;   2,90   ;17,0;51,2;;;16,0;;;0,0;0,0;56,7;7,0;;;7,0;;;
2024-07-01 09:50:00;;44,18966;;39,92;0,14;87,58;7,0;8,0;134,51;48,06;0,0;0,0;0,0;427,9;   3,00   ;17,0;52,1;;;16,0;;;0,0;0,0;56,7;7,0;;;8,0;;;
